t,Jₚᴸ,Jₚᴿ,Jₚ¹²,Jₚ²³, trace
0.0,-0.21596912584379946,0.4905289991432613,0.0,0.0,1
22.5,-0.0003517159777891748,-0.0010880196816112375,-2.541804347693573e-5,-0.0001696418422645269,0.9980983394594513
22.55,,,
22.6,,,
22.65,,,
22.7,,,
22.75,,,
22.8,,,
22.85,,,
22.9,,,
22.95,,,
23.0,,,
23.05,,,
23.1,,,
23.15,,,
23.2,,,
23.25,,,
23.3,,,
23.35,,,
23.4,,,
23.45,,,
23.5,,,
23.55,,,
23.6,,,
23.65,,,
23.7,,,
23.75,,,
23.8,,,
23.85,,,
23.9,,,
23.95,,,
24.0,,,
24.05,,,
24.1,,,
24.15,,,
24.2,,,
24.25,,,
24.3,,,
24.35,,,
24.4,,,
24.45,,,
24.5,,,
24.55,,,
24.6,,,
24.65,,,
24.7,,,
24.75,,,
24.8,,,
24.85,,,
24.9,,,
24.95,,,
25.0,-0.0003482789598738897,-0.0010801991640859412,-2.551903272301245e-5,-0.000167265328153218,0.9978617077178913
25.05,,,
25.1,,,
25.15,,,
25.2,,,
25.25,,,
25.3,,,
25.35,,,
25.4,,,
25.45,,,
25.5,,,
25.55,,,
25.6,,,
25.65,,,
25.7,,,
25.75,,,
25.8,,,
25.85,,,
25.9,,,
25.95,,,
26.0,,,
26.05,,,
26.1,,,
26.15,,,
26.2,,,
26.25,,,
26.3,,,
26.35,,,
26.4,,,
26.45,,,
26.5,,,
26.55,,,
26.6,,,
26.65,,,
26.7,,,
26.75,,,
26.8,,,
26.85,,,
26.9,,,
26.95,,,
27.0,,,
27.05,,,
27.1,,,
27.15,,,
27.2,,,
27.25,,,
27.3,,,
27.35,,,
27.4,,,
27.45,,,
27.5,-0.0003449064338382699,-0.0010738499343208887,-2.671970878010112e-5,-0.00016902361340422466,0.9976314083020008
27.55,,,
27.6,,,
27.65,,,
27.7,,,
27.75,,,
27.8,,,
27.85,,,
27.9,,,
27.95,,,
28.0,,,
28.05,,,
28.1,,,
28.15,,,
28.2,,,
28.25,,,
28.3,,,
28.35,,,
28.4,,,
28.45,,,
28.5,,,
28.55,,,
28.6,,,
28.65,,,
28.7,,,
28.75,,,
28.8,,,
28.85,,,
28.9,,,
28.95,,,
29.0,,,
29.05,,,
29.1,,,
29.15,,,
29.2,,,
29.25,,,
29.3,,,
29.35,,,
29.4,,,
29.45,,,
29.5,,,
29.55,,,
29.6,,,
29.65,,,
29.7,,,
29.75,,,
29.8,,,
29.85,,,
29.9,,,
29.95,,,
30.0,-0.0003412882374264651,-0.0010698492727742957,-3.6093254040716606e-5,-0.0001751368365066155,0.9974079711674008
30.05,,,
30.1,,,
30.15,,,
30.2,,,
30.25,,,
30.3,,,
30.35,,,
30.4,,,
30.45,,,
30.5,,,
30.55,,,
30.6,,,
30.65,,,
30.7,,,
30.75,,,
30.8,,,
30.85,,,
30.9,,,
30.95,,,
31.0,,,
31.05,,,
31.1,,,
31.15,,,
31.2,,,
31.25,,,
31.3,,,
31.35,,,
31.4,,,
31.45,,,
31.5,,,
31.55,,,
31.6,,,
31.65,,,
31.7,,,
31.75,,,
31.8,,,
31.85,,,
31.9,,,
31.95,,,
32.0,,,
32.05,,,
32.1,,,
32.15,,,
32.2,,,
32.25,,,
32.3,,,
32.35,,,
32.4,,,
32.45,,,
32.5,-0.00033780810734377296,-0.001062237697006434,-3.694758088340367e-5,-0.00017651597013032774,0.9971856193348794
32.55,,,
32.6,,,
32.65,,,
32.7,,,
32.75,,,
32.8,,,
32.85,,,
32.9,,,
32.95,,,
33.0,,,
33.05,,,
33.1,,,
33.15,,,
33.2,,,
33.25,,,
33.3,,,
33.35,,,
33.4,,,
33.45,,,
33.5,,,
33.55,,,
33.6,,,
33.65,,,
33.7,,,
33.75,,,
33.8,,,
33.85,,,
33.9,,,
33.95,,,
34.0,,,
34.05,,,
34.1,,,
34.15,,,
34.2,,,
34.25,,,
34.3,,,
34.35,,,
34.4,,,
34.45,,,
34.5,,,
34.55,,,
34.6,,,
34.65,,,
34.7,,,
34.75,,,
34.8,,,
34.85,,,
34.9,,,
34.95,,,
35.0,-0.0003348415273296919,-0.001051632460355113,-3.104006310851231e-5,-0.00017710631217546623,0.9969723889663299
35.05,,,
35.1,,,
35.15,,,
35.2,,,
35.25,,,
35.3,,,
35.35,,,
35.4,,,
35.45,,,
35.5,,,
35.55,,,
35.6,,,
35.65,,,
35.7,,,
35.75,,,
35.8,,,
35.85,,,
35.9,,,
35.95,,,
36.0,,,
36.05,,,
36.1,,,
36.15,,,
36.2,,,
36.25,,,
36.3,,,
36.35,,,
36.4,,,
36.45,,,
36.5,,,
36.55,,,
36.6,,,
36.65,,,
36.7,,,
36.75,,,
36.8,,,
36.85,,,
36.9,,,
36.95,,,
37.0,,,
37.05,,,
37.1,,,
37.15,,,
37.2,,,
37.25,,,
37.3,,,
37.35,,,
37.4,,,
37.45,,,
37.5,-0.00033125193528870994,-0.0010540076390283492,-1.7111321541489265e-5,-0.00015451094219989873,0.9967590234905017
37.55,,,
37.6,,,
37.65,,,
37.7,,,
37.75,,,
37.8,,,
37.85,,,
37.9,,,
37.95,,,
38.0,,,
38.05,,,
38.1,,,
38.15,,,
38.2,,,
38.25,,,
38.3,,,
38.35,,,
38.4,,,
38.45,,,
38.5,,,
38.55,,,
38.6,,,
38.65,,,
38.7,,,
38.75,,,
38.8,,,
38.85,,,
38.9,,,
38.95,,,
39.0,,,
39.05,,,
39.1,,,
39.15,,,
39.2,,,
39.25,,,
39.3,,,
39.35,,,
39.4,,,
39.45,,,
39.5,,,
39.55,,,
39.6,,,
39.65,,,
39.7,,,
39.75,,,
39.8,,,
39.85,,,
39.9,,,
39.95,,,
40.0,-0.00032761647014203276,-0.0010451993951473627,-3.929394465865554e-5,-0.00016459428330278892,0.9965535428830165
40.05,,,
40.1,,,
40.15,,,
40.2,,,
40.25,,,
40.3,,,
40.35,,,
40.4,,,
40.45,,,
40.5,,,
40.55,,,
40.6,,,
40.65,,,
40.7,,,
40.75,,,
40.8,,,
40.85,,,
40.9,,,
40.95,,,
41.0,,,
41.05,,,
41.1,,,
41.15,,,
41.2,,,
41.25,,,
41.3,,,
41.35,,,
41.4,,,
41.45,,,
41.5,,,
41.55,,,
41.6,,,
41.65,,,
41.7,,,
41.75,,,
41.8,,,
41.85,,,
41.9,,,
41.95,,,
42.0,,,
42.05,,,
42.1,,,
42.15,,,
42.2,,,
42.25,,,
42.3,,,
42.35,,,
42.4,,,
42.45,,,
42.5,-0.00032403026087604315,-0.0010357549613375554,-5.692705524479387e-5,-0.00018339538324785434,0.9963623665508106
42.55,,,
42.6,,,
42.65,,,
42.7,,,
42.75,,,
42.8,,,
42.85,,,
42.9,,,
42.95,,,
43.0,,,
43.05,,,
43.1,,,
43.15,,,
43.2,,,
43.25,,,
43.3,,,
43.35,,,
43.4,,,
43.45,,,
43.5,,,
43.55,,,
43.6,,,
43.65,,,
43.7,,,
43.75,,,
43.8,,,
43.85,,,
43.9,,,
43.95,,,
44.0,,,
44.05,,,
44.1,,,
44.15,,,
44.2,,,
44.25,,,
44.3,,,
44.35,,,
44.4,,,
44.45,,,
44.5,,,
44.55,,,
44.6,,,
44.65,,,
44.7,,,
44.75,,,
44.8,,,
44.85,,,
44.9,,,
44.95,,,
45.0,-0.00032012226396531846,-0.001030401470967112,-7.669693191549941e-5,-0.00020203838487953482,0.9961781506607779
45.05,,,
45.1,,,
45.15,,,
45.2,,,
45.25,,,
45.3,,,
45.35,,,
45.4,,,
45.45,,,
45.5,,,
45.55,,,
45.6,,,
45.65,,,
45.7,,,
45.75,,,
45.8,,,
45.85,,,
45.9,,,
45.95,,,
46.0,,,
46.05,,,
46.1,,,
46.15,,,
46.2,,,
46.25,,,
46.3,,,
46.35,,,
46.4,,,
46.45,,,
46.5,,,
46.55,,,
46.6,,,
46.65,,,
46.7,,,
46.75,,,
46.8,,,
46.85,,,
46.9,,,
46.95,,,
47.0,,,
47.05,,,
47.1,,,
47.15,,,
47.2,,,
47.25,,,
47.3,,,
47.35,,,
47.4,,,
47.45,,,
47.5,-0.0003158169730914779,-0.0010241680260189158,-9.981383545636971e-5,-0.0002259401951690313,0.9959999669431598
47.55,,,
47.6,,,
47.65,,,
47.7,,,
47.75,,,
47.8,,,
47.85,,,
47.9,,,
47.95,,,
48.0,,,
48.05,,,
48.1,,,
48.15,,,
48.2,,,
48.25,,,
48.3,,,
48.35,,,
48.4,,,
48.45,,,
48.5,,,
48.55,,,
48.6,,,
48.65,,,
48.7,,,
48.75,,,
48.8,,,
48.85,,,
48.9,,,
48.95,,,
49.0,,,
49.05,,,
49.1,,,
49.15,,,
49.2,,,
49.25,,,
49.3,,,
49.35,,,
49.4,,,
49.45,,,
49.5,,,
49.55,,,
49.6,,,
49.65,,,
49.7,,,
49.75,,,
49.8,,,
49.85,,,
49.9,,,
49.95,,,
50.0,-0.0003133363793601319,-0.0010248591705352434,-0.0001223273092477042,-0.00024539409961448757,0.9958214182976172
